Company,TypeName,Inches,Cpu,Ram,Gpu,Weight,IsFullHD,IsIPS,IsTouchscreen,IsRetina,ResolutionWidth,ResolutionHeight,IsHDD,IsSSD,IsFlashStorage,FlashStorage,MemorySizeHDD_TB,MemorySizeHDD_GB,MemorySizeSSD,CpuSpeed,CpuBrand,GpuBrand,OperatingSystem
10,3,15.6,74,8,53,1.95,1,1,0,0,1920,1080,0,1,0,0.0,0.0,0.0,512.0,2.5,1,2,3
10,3,15.6,104,8,104,2.67,1,0,0,0,1920,1080,0,1,0,0.0,0.0,0.0,256.0,2.9,1,3,3
15,0,15.0,97,16,8,1.71,1,0,1,0,1920,1080,0,1,0,0.0,0.0,0.0,256.0,2.7,1,0,3
10,3,17.3,102,8,109,3.4,1,1,0,0,1920,1080,0,1,0,0.0,0.0,0.0,256.0,2.8,1,3,3
7,3,14.0,78,8,53,2.31,0,0,0,0,1366,768,0,1,0,0.0,0.0,0.0,256.0,2.6,1,2,3
7,0,13.3,91,8,47,1.48,0,0,1,0,2560,1440,0,1,0,0.0,0.0,0.0,512.0,2.6,1,2,3
11,1,15.6,77,8,75,2.4,1,0,0,0,1920,1080,0,1,0,0.0,0.0,0.0,256.0,2.5,1,3,3
4,4,14.0,91,8,47,1.5,0,0,1,0,2560,1440,0,1,0,0.0,0.0,0.0,256.0,2.6,1,2,3
4,3,15.6,56,4,24,2.2,1,0,0,0,1920,1080,0,1,0,0.0,0.0,0.0,256.0,2.0,1,0,1
10,3,14.0,68,8,47,1.7,1,0,0,0,1920,1080,0,1,0,0.0,0.0,0.0,256.0,2.3,1,2,3
0,3,15.6,74,4,53,2.4,0,0,0,0,1366,768,1,0,0,0.0,0.0,500.0,0.0,2.5,1,2,1
14,1,14.0,102,16,79,1.95,1,0,0,0,1920,1080,0,1,0,0.0,0.0,0.0,0.0,2.8,1,3,3
4,3,15.6,83,8,7,2.02,1,0,0,0,1920,1080,1,0,0,0.0,2.0,0.0,0.0,1.6,1,0,3
16,3,15.6,68,4,47,2.1,0,0,0,0,1366,768,1,0,0,0.0,0.0,500.0,0.0,2.3,1,2,3
0,3,15.6,11,8,17,2.4,0,0,0,0,1366,768,1,0,0,0.0,1.0,0.0,0.0,2.2,0,0,3
7,3,15.6,89,6,21,2.19,0,0,0,0,1366,768,1,0,0,0.0,1.0,0.0,0.0,2.5,1,0,3
10,3,15.6,68,8,47,2.3,1,0,0,0,1920,1080,0,1,0,0.0,0.0,0.0,256.0,2.3,1,2,3
7,3,15.6,56,4,47,1.86,1,0,0,0,1920,1080,1,0,0,0.0,1.0,0.0,0.0,2.0,1,2,3
7,0,13.3,83,8,61,1.29,0,1,1,0,3840,2160,0,1,0,0.0,0.0,0.0,256.0,1.6,1,2,3
4,3,15.6,74,4,22,2.18,0,0,0,0,1366,768,1,0,0,0.0,1.0,0.0,0.0,2.5,1,0,3
7,3,17.3,8,4,7,2.71,1,0,0,0,1920,1080,1,0,0,0.0,0.0,500.0,0.0,2.5,0,0,3
10,5,15.6,102,8,101,2.67,1,0,0,0,1920,1080,0,1,0,0.0,0.0,0.0,512.0,2.8,1,3,3
7,0,11.6,37,4,43,1.4,0,0,1,0,1366,768,0,0,1,32.0,0.0,0.0,0.0,1.1,1,2,0
7,5,15.6,102,16,103,2.6,1,0,0,0,1920,1080,0,1,0,0.0,0.0,0.0,256.0,2.8,1,3,3
7,3,14.0,106,8,61,1.63,1,0,0,0,1920,1080,0,1,0,0.0,0.0,0.0,512.0,1.8,1,2,3
4,0,13.3,59,4,53,1.71,1,0,1,0,1920,1080,1,0,0,0.0,1.0,0.0,0.0,2.4,1,2,3
7,3,15.6,74,4,53,2.04,0,0,0,0,1366,768,0,1,0,0.0,0.0,0.0,256.0,2.5,1,2,3
4,0,13.3,105,16,52,1.22,0,0,1,0,3200,1800,0,1,0,0.0,0.0,0.0,512.0,1.3,1,2,3
11,1,14.0,92,16,91,1.7,1,0,0,0,1920,1080,1,1,0,0.0,1.0,0.0,256.0,2.6,1,3,3
2,4,15.6,74,8,72,1.7,1,0,0,0,1920,1080,0,1,0,0.0,0.0,0.0,256.0,2.5,1,3,3
4,3,15.6,59,6,53,2.3,0,0,1,0,1366,768,1,0,0,0.0,1.0,0.0,0.0,2.4,1,2,3
2,1,15.6,102,16,76,2.5,1,0,0,0,1920,1080,1,1,0,0.0,1.0,0.0,256.0,2.8,1,3,3
0,2,11.6,34,4,40,1.4,0,0,0,0,1366,768,0,0,1,32.0,0.0,0.0,0.0,1.6,1,2,3
7,3,15.6,17,4,13,1.86,0,0,0,0,1366,768,1,0,0,0.0,0.0,500.0,0.0,1.8,0,0,3
7,1,15.6,102,12,75,2.62,1,1,0,0,1920,1080,1,1,0,0.0,1.0,0.0,128.0,2.8,1,3,3
4,3,17.3,106,16,7,2.8,1,0,0,0,1920,1080,1,1,0,0.0,2.0,0.0,256.0,1.8,1,0,3
2,4,13.3,45,8,46,1.2,1,1,0,0,1920,1080,0,1,0,0.0,0.0,0.0,512.0,0.9,1,2,3
4,5,15.6,102,8,101,1.78,1,0,0,0,1920,1080,0,1,0,0.0,0.0,0.0,256.0,2.8,1,3,3
10,3,14.0,60,8,53,1.7,1,1,0,0,1920,1080,0,1,0,0.0,0.0,0.0,256.0,2.7,1,2,0
0,3,14.0,33,4,45,1.45,0,0,0,0,1366,768,0,0,1,32.0,0.0,0.0,0.0,1.6,1,2,0
16,4,14.0,74,4,53,1.25,0,0,0,0,1366,768,0,1,0,0.0,0.0,0.0,128.0,2.5,1,2,3
0,3,15.6,59,4,53,2.4,1,0,0,0,1920,1080,1,0,0,0.0,1.0,0.0,0.0,2.4,1,2,3
10,4,15.6,97,6,65,1.54,1,0,0,0,1920,1080,0,1,0,0.0,0.0,0.0,256.0,2.7,1,3,3
10,1,15.6,102,16,76,2.5,1,1,0,0,1920,1080,0,1,0,0.0,0.0,0.0,256.0,2.8,1,3,3
4,4,12.5,58,4,47,1.5,0,0,0,0,1366,768,0,1,0,0.0,0.0,0.0,128.0,2.3,1,2,3
7,4,12.5,47,8,46,1.09,0,0,1,0,3840,2160,0,1,0,0.0,0.0,0.0,240.0,1.2,1,2,3
7,0,13.3,74,8,53,1.58,0,1,1,0,1366,768,0,1,0,0.0,0.0,0.0,256.0,2.5,1,2,3
7,3,15.6,58,4,47,2.07,0,0,0,0,1366,768,1,0,0,0.0,0.0,500.0,0.0,2.3,1,2,3
11,1,15.6,77,8,75,2.2,1,0,0,0,1920,1080,1,1,0,0.0,1.0,0.0,128.0,2.5,1,3,3
11,1,15.6,102,16,79,2.4,1,1,0,0,1920,1080,1,1,0,0.0,1.0,0.0,256.0,2.8,1,3,3
7,3,14.0,36,4,41,1.44,0,0,0,0,1366,768,0,1,0,0.0,0.0,0.0,32.0,1.6,1,2,3
4,3,15.6,106,8,72,2.16,1,1,0,0,1920,1080,1,1,0,0.0,1.0,0.0,256.0,1.8,1,3,3
11,1,15.6,102,16,75,2.4,1,0,0,0,1920,1080,1,1,0,0.0,1.0,0.0,256.0,2.8,1,3,3
10,3,15.6,92,8,89,2.6,1,1,0,0,1920,1080,1,0,0,0.0,1.0,0.0,0.0,2.6,1,3,3
2,3,15.6,74,4,64,2.1,1,0,0,0,1920,1080,1,0,0,0.0,1.0,0.0,0.0,2.5,1,3,1
2,3,17.3,56,4,66,2.0,1,0,0,0,1920,1080,1,0,0,0.0,1.0,0.0,0.0,2.0,1,3,3
4,4,13.3,83,8,61,1.22,1,1,1,0,1920,1080,0,1,0,0.0,0.0,0.0,128.0,1.6,1,2,3
4,1,15.6,102,16,76,2.6,1,0,0,0,1920,1080,1,1,0,0.0,1.0,0.0,128.0,2.8,1,3,3
7,4,12.5,68,4,47,1.26,1,0,0,0,1920,1080,1,0,0,0.0,0.0,500.0,0.0,2.3,1,2,3
7,3,17.3,74,8,69,2.63,0,0,0,0,1600,900,1,0,0,0.0,1.0,0.0,0.0,2.5,1,3,3
2,4,14.0,97,8,53,1.25,1,0,0,0,1920,1080,0,1,0,0.0,0.0,0.0,256.0,2.7,1,2,3
12,3,14.0,28,4,41,1.4,1,1,0,0,1920,1200,1,0,0,0.0,0.0,32.0,0.0,1.92,1,2,3
1,4,13.3,62,8,51,1.35,0,0,0,0,1440,900,0,0,1,128.0,0.0,0.0,0.0,1.6,1,2,2
7,3,15.6,97,8,69,2.04,1,0,0,0,1920,1080,0,1,0,0.0,0.0,0.0,256.0,2.7,1,3,3
10,3,17.3,6,4,14,2.8,0,0,0,0,1600,900,1,0,0,0.0,0.0,500.0,0.0,2.2,0,0,3
4,3,15.6,97,8,24,2.2,1,0,0,0,1920,1080,0,1,0,0.0,0.0,0.0,256.0,2.7,1,0,1
10,1,15.6,102,4,75,2.4,1,1,0,0,1920,1080,1,0,0,0.0,1.0,0.0,0.0,2.8,1,3,3
10,1,15.6,102,16,76,2.4,1,1,0,0,1920,1080,1,1,0,0.0,2.0,0.0,256.0,2.8,1,3,3
2,3,15.6,37,4,43,2.0,1,0,0,0,1920,1080,1,0,0,0.0,1.0,0.0,0.0,1.1,1,2,3
4,1,17.3,102,16,79,4.36,1,1,0,0,1920,1080,1,1,0,0.0,1.0,0.0,128.0,2.8,1,3,3
10,3,17.3,74,8,85,2.8,0,0,0,0,1600,900,1,0,0,0.0,1.0,0.0,0.0,2.5,1,3,0
16,3,15.6,68,4,47,2.1,0,0,0,0,1366,768,1,0,0,0.0,0.0,500.0,0.0,2.3,1,2,3
7,0,15.6,74,4,53,2.3,0,0,1,0,1366,768,1,0,0,0.0,0.0,500.0,0.0,2.5,1,2,3
10,3,13.3,74,8,53,1.44,1,1,0,0,1920,1080,0,1,0,0.0,0.0,0.0,256.0,2.5,1,2,3
7,3,15.6,74,4,53,1.86,0,0,0,0,1366,768,1,0,0,0.0,1.0,0.0,0.0,2.5,1,2,3
7,3,17.3,83,8,69,2.5,1,0,0,0,1920,1080,1,1,0,0.0,1.0,0.0,128.0,1.6,1,3,3
4,3,15.6,54,4,23,2.18,0,0,0,0,1366,768,1,0,0,0.0,1.0,0.0,0.0,2.0,1,0,1
2,3,14.1,37,4,43,1.65,0,0,0,0,1366,768,0,0,1,32.0,0.0,0.0,0.0,1.1,1,2,3
7,3,14.0,36,2,41,1.44,0,0,0,0,1366,768,0,0,1,32.0,0.0,0.0,0.0,1.6,1,2,3
2,0,15.6,97,16,86,2.3,0,0,1,0,3840,2160,1,1,0,0.0,2.0,0.0,512.0,2.7,1,3,3
10,4,14.0,74,8,53,1.32,1,1,0,0,1920,1080,0,1,0,0.0,0.0,0.0,256.0,2.5,1,2,3
4,3,15.6,102,8,75,2.0,1,0,0,0,1920,1080,0,1,0,0.0,0.0,0.0,256.0,2.8,1,3,3
0,3,15.6,39,4,43,2.1,0,0,0,0,1366,768,1,0,0,0.0,1.0,0.0,0.0,2.0,1,2,1
7,3,13.3,59,4,53,1.49,0,0,0,0,1366,768,1,0,0,0.0,0.0,500.0,0.0,2.4,1,2,3
10,4,14.0,91,8,47,1.7,1,0,0,0,1920,1080,0,1,0,0.0,0.0,0.0,256.0,2.6,1,2,3
10,3,15.6,74,4,66,2.2,1,0,0,0,1920,1080,1,0,0,0.0,1.0,0.0,0.0,2.5,1,3,0
11,1,17.3,102,16,80,2.8,1,0,0,0,1920,1080,1,1,0,0.0,1.0,0.0,256.0,2.8,1,3,3
16,3,13.3,68,4,47,1.2,1,0,0,0,1920,1080,0,1,0,0.0,0.0,0.0,128.0,2.3,1,2,3
7,3,17.3,56,8,47,2.5,0,0,0,0,1600,900,0,1,0,0.0,0.0,0.0,256.0,2.0,1,2,3
10,3,15.6,74,8,53,2.2,0,0,0,0,1366,768,0,1,0,0.0,0.0,0.0,256.0,2.5,1,2,3
2,1,17.3,93,64,92,3.58,1,1,0,0,1920,1080,0,1,0,0.0,0.0,0.0,0.0,2.7,1,3,3
2,2,11.6,37,4,43,1.2,0,0,0,0,1366,768,0,0,1,64.0,0.0,0.0,0.0,1.1,1,2,3
7,3,15.6,59,4,53,2.04,1,0,0,0,1920,1080,1,0,0,0.0,0.0,500.0,0.0,2.4,1,2,3
7,5,15.6,94,8,100,2.0,1,1,0,0,1920,1080,0,1,0,0.0,0.0,0.0,8.0,2.7,1,3,3
10,0,14.0,89,8,47,1.27,0,1,1,0,2560,1440,0,1,0,0.0,0.0,0.0,256.0,2.5,1,2,3
10,4,14.0,91,12,47,1.4,0,1,0,0,2560,1440,0,1,0,0.0,0.0,0.0,256.0,2.6,1,2,3
15,3,15.6,102,16,75,2.5,1,0,0,0,1920,1080,1,1,0,0.0,1.0,0.0,128.0,2.8,1,3,3
2,1,17.3,102,16,76,3.0,1,0,0,0,1920,1080,1,1,0,0.0,1.0,0.0,256.0,2.8,1,3,3
10,4,14.0,102,8,74,1.7,1,1,0,0,2560,1440,0,1,0,0.0,0.0,0.0,512.0,2.8,1,3,3
10,3,15.6,68,4,47,2.2,1,0,0,0,1920,1080,1,0,0,0.0,0.0,500.0,0.0,2.3,1,2,3
15,4,13.3,97,16,53,0.81,1,0,0,0,1920,1080,0,1,0,0.0,0.0,0.0,256.0,2.7,1,2,3
2,3,14.0,59,4,53,1.3,0,0,0,0,1366,768,0,1,0,0.0,0.0,0.0,128.0,2.4,1,2,3
7,3,15.6,58,4,47,2.31,0,0,0,0,1366,768,1,0,0,0.0,0.0,500.0,0.0,2.3,1,2,3
7,3,14.0,99,8,53,1.48,1,0,0,0,1920,1080,0,1,0,0.0,0.0,0.0,0.0,2.8,1,2,3
14,4,12.5,89,8,47,1.25,0,0,1,0,3840,2160,0,1,0,0.0,0.0,0.0,256.0,2.5,1,2,3
4,3,15.6,71,8,47,2.09,1,0,0,0,1920,1080,0,1,0,0.0,0.0,0.0,256.0,2.4,1,2,3
10,3,15.6,113,4,44,2.2,0,0,0,0,1366,768,1,0,0,0.0,1.0,0.0,0.0,1.1,1,2,3
10,4,14.0,91,8,47,1.7,1,1,0,0,1920,1080,0,1,0,0.0,0.0,0.0,256.0,2.6,1,2,3
0,0,13.3,83,8,61,1.5,1,1,1,0,1920,1080,0,1,0,0.0,0.0,0.0,256.0,1.6,1,2,3
11,1,17.3,102,8,79,2.7,1,0,0,0,1920,1080,1,1,0,0.0,1.0,0.0,128.0,2.8,1,3,3
10,3,14.0,36,2,41,1.42,0,0,0,0,1366,768,0,0,1,32.0,0.0,0.0,0.0,1.6,1,2,3
10,3,14.0,70,8,47,1.8,1,0,0,0,1920,1080,0,1,0,0.0,0.0,0.0,256.0,2.3,1,2,3
11,1,17.3,102,16,80,2.9,1,0,0,0,1920,1080,1,1,0,0.0,1.0,0.0,256.0,2.8,1,3,3
10,3,15.6,74,4,65,2.4,1,0,0,0,1920,1080,1,0,0,0.0,1.0,0.0,0.0,2.5,1,3,3
10,3,14.0,68,4,47,1.7,0,0,0,0,1366,768,0,0,0,0.0,0.0,0.0,0.0,2.3,1,2,3
4,3,15.6,106,8,6,2.14,1,0,0,0,1920,1080,0,1,0,0.0,0.0,0.0,256.0,1.8,1,0,1
2,3,15.6,74,4,53,2.0,0,0,0,0,1366,768,0,1,0,0.0,0.0,0.0,256.0,2.5,1,2,3
4,0,13.3,97,12,53,1.6,1,1,1,0,1920,1080,0,1,0,0.0,0.0,0.0,256.0,2.7,1,2,3
10,3,15.6,68,4,47,2.15,1,0,0,0,1920,1080,1,0,0,0.0,1.0,0.0,0.0,2.3,1,2,0
0,3,15.6,74,4,53,2.23,0,0,0,0,1366,768,1,0,0,0.0,0.0,500.0,0.0,2.5,1,2,3
2,3,15.6,113,4,44,2.0,0,0,0,0,1366,768,1,0,0,0.0,1.0,0.0,0.0,1.1,1,2,3
4,5,17.3,104,16,101,3.42,1,0,0,0,1920,1080,0,1,0,0.0,0.0,0.0,256.0,2.9,1,3,3
0,1,15.6,77,16,76,2.5,1,0,0,0,1920,1080,0,1,0,0.0,0.0,0.0,256.0,2.5,1,3,3
1,4,13.3,67,8,59,1.37,0,1,0,1,2560,1600,0,1,0,0.0,0.0,0.0,256.0,3.1,1,2,2
4,1,15.6,92,16,88,2.59,1,0,0,0,1920,1080,1,0,0,0.0,1.0,0.0,0.0,2.6,1,3,3
4,3,15.6,106,8,61,2.02,1,0,0,0,1920,1080,1,1,0,0.0,1.0,0.0,128.0,1.8,1,2,3
10,3,15.6,68,8,21,2.32,1,0,0,0,1920,1080,1,0,0,0.0,1.0,0.0,0.0,2.3,1,0,0
4,0,11.6,112,4,42,1.47,0,0,1,0,1366,768,1,0,0,0.0,0.0,500.0,0.0,1.6,1,2,3
10,3,15.6,68,4,47,2.1,0,0,0,0,1366,768,1,0,0,0.0,0.0,500.0,0.0,2.3,1,2,3
0,1,17.3,92,16,79,4.2,1,1,0,0,1920,1080,1,1,0,0.0,1.0,0.0,128.0,2.6,1,3,3
11,1,17.3,93,16,93,4.5,1,0,0,0,1920,1080,1,1,0,0.0,1.0,0.0,128.0,2.7,1,3,3
7,3,15.6,3,8,26,2.04,0,0,0,0,1366,768,1,0,0,0.0,2.0,0.0,0.0,2.5,0,0,3
6,4,12.3,82,8,52,1.1,0,0,1,0,2400,1600,0,1,0,0.0,0.0,0.0,128.0,1.2,1,2,0
4,1,15.6,77,8,75,2.62,1,0,0,0,1920,1080,0,1,0,0.0,0.0,0.0,256.0,2.5,1,3,3
0,0,13.3,83,8,61,1.6,1,1,1,0,1920,1080,0,1,0,0.0,0.0,0.0,256.0,1.6,1,2,3
10,4,14.0,89,8,47,1.17,0,1,0,0,2560,1440,0,1,0,0.0,0.0,0.0,512.0,2.5,1,2,3
2,1,15.6,102,8,79,2.3,1,1,0,0,1920,1080,1,1,0,0.0,1.0,0.0,128.0,2.8,1,3,3
7,3,15.6,74,8,53,2.04,0,0,1,0,1366,768,1,0,0,0.0,1.0,0.0,0.0,2.5,1,2,3
4,3,17.3,97,8,30,2.83,1,0,0,0,1920,1080,1,0,0,0.0,1.0,0.0,0.0,2.7,1,0,1
0,3,15.6,102,8,75,2.5,1,0,0,0,1920,1080,0,1,0,0.0,0.0,0.0,256.0,2.8,1,3,1
7,2,12.5,68,4,47,2.4,0,0,0,0,1366,768,0,1,0,0.0,0.0,0.0,128.0,2.3,1,2,3
11,1,15.6,102,8,76,2.2,1,0,0,0,1920,1080,1,1,0,0.0,1.0,0.0,128.0,2.8,1,3,3
4,4,13.3,106,16,61,1.2,0,0,1,0,3200,1800,0,1,0,0.0,0.0,0.0,512.0,1.8,1,2,3
16,3,15.6,59,4,53,2.0,0,0,0,0,1366,768,1,0,0,0.0,0.0,500.0,0.0,2.4,1,2,3
10,0,13.9,106,16,61,1.4,0,1,1,0,3840,2160,0,1,0,0.0,0.0,0.0,512.0,1.8,1,2,3
